,time_s,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,x_deg,y_deg,z_deg,qx,qy,qz,qr,glb_ax,glb_ay,glb_az,glb_res,ID
814,13.566667,-2.768,1.714,1.739,2.894,-27.004,-140.801,72.9,-21.0,-41.0,-2.743,2.169,9.482,-11.757,72.05,77.834,-0.088,0.542,0.585,0.597,-1.8952025836629167,0.8528982512518102,3.0503299395129386,3.691035220639326,815
815,13.583333,-3.576,0.816,1.865,5.251,-2.508,-158.827,73.7,-22.7,-41.9,-3.729,3.827,9.286,-13.101,71.336,75.625,-0.099,0.539,0.572,0.61,-1.0797462612653974,0.6910152183725882,3.910051531535215,4.114833775500537,816
816,13.6,-6.15,0.687,2.672,8.269,1.144,-161.534,75.1,-25.7,-41.0,-7.084,0.046,9.135,-14.648,70.784,73.292,-0.111,0.538,0.557,0.623,-1.2110661160990495,0.627589657567397,6.601022881656387,6.740478692199835,817
817,13.616667,-9.161,1.134,3.392,8.98,-24.065,-148.176,74.9,-27.8,-41.0,-6.737,3.827,11.946,-16.004,70.039,70.988,-0.122,0.535,0.542,0.636,-2.03092881145204,0.3226120319649315,9.617005284372336,9.834405981044304,818
818,13.633333,-10.587,1.984,3.226,3.659,-72.476,-137.092,74.7,-30.8,-39.4,-7.674,2.874,11.95,-16.837,68.65,68.853,-0.129,0.528,0.529,0.652,-3.1886656243047096,-0.38965392109701047,10.77536460441832,11.244016230866976,819
819,13.65,-9.912,1.815,2.817,3.689,-79.941,-125.955,76.2,-33.5,-37.2,-8.152,3.801,12.883,-17.261,67.002,66.957,-0.134,0.518,0.518,0.667,-3.1047316821128903,-0.7354658632937503,9.964797496488028,10.463147614365385,820
820,13.666667,-7.967,1.582,1.918,7.87,-41.769,-117.776,75.7,-34.4,-37.4,-6.235,3.843,8.66,-17.753,65.773,65.11,-0.138,0.511,0.506,0.68,-2.75724277157351,-0.9733303881686449,7.8169544743508075,8.345929367062725,821
821,13.683333,-7.244,0.963,2.455,10.136,14.63,-119.079,75.9,-36.4,-37.4,-5.262,2.339,9.142,-18.587,65.28,63.292,-0.145,0.509,0.494,0.69,-2.0512469912698372,-0.3050634647107793,7.424907545774903,7.70908100878438,822
822,13.7,-8.54,2.78,3.496,10.734,33.537,-115.218,75.3,-37.8,-36.3,-6.697,3.014,11.995,-19.76,65.405,61.391,-0.155,0.512,0.48,0.696,-4.013154143101321,0.5744363356376896,8.743376505676043,9.637531634189326,823
823,13.716667,-10.384,2.359,4.164,-5.072,-17.895,-111.116,75.4,-40.0,-35.9,-9.43,3.44,12.097,-20.833,65.014,59.621,-0.163,0.51,0.468,0.703,-3.9984292132774795,0.4671319379678158,10.70166270160575,11.433775972967112,824
824,13.733333,-10.77,2.298,4.545,-37.5,-94.262,-112.834,76.3,-41.5,-35.9,-10.78,3.994,12.126,-21.482,63.332,58.294,-0.169,0.499,0.459,0.715,-4.184638734622907,0.4617481738693521,11.14478875011195,11.913468386662213,825
825,13.75,-9.761,3.601,5.089,-78.023,-154.237,-116.775,76.0,-43.4,-33.4,-10.328,6.979,12.352,-22.076,60.299,57.398,-0.175,0.478,0.455,0.731,-5.454565212815374,1.214769228192259,10.14466840568885,11.581979235001244,826
826,13.766667,-36.735,7.135,-3.473,-43.742,-332.958,-42.744,76.2,-46.9,-28.8,-34.97,8.332,3.273,-20.939,54.857,57.496,-0.167,0.439,0.46,0.754,-18.481573644645135,-18.91447233247812,26.704013762007357,37.58231204968636,827
827,13.783333,-34.494,7.94,14.993,-38.21,-362.155,149.527,76.0,-45.7,-22.4,-34.05,7.687,24.227,-17.905,49.14,59.801,-0.144,0.395,0.481,0.769,-17.366078078372347,-5.654670538723189,33.82475008443331,38.440469364980444,828
828,13.8,-17.348,9.009,12.624,-55.815,-342.666,143.357,74.8,-43.6,-16.5,-17.795,10.809,21.048,-14.111,44.039,62.889,-0.114,0.355,0.507,0.777,-13.017247511217981,0.5001366983198183,19.281641307593162,23.269734871716953,829
829,13.816667,-4.941,4.977,7.988,-81.75,-211.504,99.3,75.0,-41.1,-11.4,-4.633,7.221,16.265,-11.92,39.773,65.299,-0.096,0.321,0.528,0.781,-5.695335378369277,3.2194442638231053,8.377976340383864,10.629776761531732,830
830,13.833333,3.127,1.186,5.049,-48.179,-51.58,62.342,72.6,-39.5,-10.6,2.392,4.096,13.624,-11.184,37.855,66.864,-0.09,0.306,0.54,0.779,0.13846806772574705,5.7776238275065195,1.8102528834528093,6.056164297639224,831
831,13.85,3.839,-0.713,4.675,-26.708,33.213,23.838,72.3,-40.1,-11.8,2.765,0.708,12.687,-11.452,37.819,67.569,-0.092,0.305,0.545,0.776,2.0502573675938893,5.567872173843005,1.3773740168784023,6.091134130849525,832
832,13.866667,3.004,-1.676,4.916,-23.689,53.088,-12.269,73.1,-40.7,-11.6,3.332,0.688,13.873,-12.22,38.359,67.609,-0.098,0.309,0.545,0.773,2.6693766545987545,4.910796682481834,2.181410603075125,6.000003999998667,833
833,13.883333,1.645,-2.315,5.53,-17.379,43.591,-42.351,73.4,-39.9,-13.1,2.248,-0.622,13.827,-13.059,38.825,67.089,-0.105,0.313,0.541,0.774,2.867651897695498,4.201950672282765,3.5730005795333737,6.216602770002278,834
834,13.9,-0.395,-0.949,7.607,-9.271,23.886,-62.628,74.0,-39.5,-11.4,0.0,0.308,15.753,-13.777,39.039,66.197,-0.111,0.315,0.534,0.777,0.9975453801352572,4.466264138853413,6.162829127646067,7.676136723639047,835
835,13.916667,-5.567,0.4,9.661,5.74,1.23,-70.587,74.0,-42.2,-11.3,-4.469,1.888,18.152,-14.16,38.852,65.062,-0.114,0.314,0.526,0.782,-1.8708893812094876,2.5015952266917187,10.711125255782923,11.157347803129559,836
836,13.933333,-9.676,1.948,11.029,20.184,-7.564,-65.447,73.0,-43.8,-10.4,-7.48,3.391,18.394,-14.171,38.732,63.791,-0.115,0.314,0.517,0.788,-4.6274954210567625,0.989628485932817,14.02374566896908,14.80062569623325,837
837,13.95,-10.757,3.105,10.738,23.339,-2.203,-35.597,73.8,-44.3,-12.1,-10.301,4.417,19.063,-13.952,38.746,62.792,-0.113,0.314,0.51,0.793,-6.050568470828097,0.48408812806235035,14.276379017947443,15.513178848965802,838
