Frame,Sub_Frame,Fx1,Fy1,Fz1,Fx2,Fy2,Fz2,MFrame,X_LA,Y_LA,Z_LA,X_RA,Y_RA,Z_RA,X_LP,Y_LP,Z_LP,X_RP,Y_RP,Z_RP
383,9,13.1441,-8.09061,-1143.17,11.9302,-1.31442,41.8594,,,,,,,,,,,,,
384,0,13.2535,-8.04466,-1143.61,12.0728,-1.17973,40.6415,,,,,,,,,,,,,
384,1,13.5497,-7.84682,-1144.17,12.139,-0.906321,41.7352,,,,,,,,,,,,,
384,2,13.6047,-7.78208,-1144.26,12.0122,-0.797803,43.482,,,,,,,,,,,,,
384,3,13.5628,-7.90724,-1144.89,12.0791,-0.676526,43.4448,,,,,,,,,,,,,
384,4,13.2119,-7.86562,-1145.71,11.9999,-0.522696,42.962,,,,,,,,,,,,,
384,5,13.0807,-7.79932,-1145.64,11.9151,-0.599461,42.3775,,,,,,,,,,,,,
384,6,13.1905,-7.68491,-1145.17,12.0605,-0.574102,42.3851,,,,,,,,,,,,,
384,7,13.2473,-7.78324,-1144.98,11.862,-0.618459,42.8114,,,,,,,,,,,,,
384,8,13.2834,-7.62635,-1144.69,11.9545,-0.754714,41.9149,,,,,,,,,,,,,
384,9,13.3417,-7.53903,-1145.39,12.0884,-0.437185,42.1201,,,,,,,,,,,,,
385,0,13.1223,-7.91008,-1146.27,12.1196,-0.301396,42.6211,,,,,,,,,,,,,
385,1,13.12,-7.91385,-1146.88,12.0271,-0.688326,42.2539,,,,,,,,,,,,,
385,2,13.1885,-7.78086,-1146.28,12.1545,-0.668424,42.0753,,,,,,,,,,,,,
385,3,13.276,-7.60893,-1145.8,12.1717,-0.576447,41.9805,,,,,,,,,,,,,
385,4,13.6125,-7.7929,-1145.94,12.0663,-0.33347,41.8098,,,,,,,,,,,,,
385,5,13.4228,-7.91348,-1146.93,12.0081,-0.158381,42.1282,,,,,,,,,,,,,
385,6,13.3027,-7.80908,-1147.53,11.452,-0.319545,42.274,,,,,,,,,,,,,
385,7,13.4316,-7.97375,-1147.64,11.2527,-0.551413,42.0543,,,,,,,,,,,,,
385,8,13.3605,-7.97976,-1148,11.4564,-0.562153,42.4236,,,,,,,,,,,,,
385,9,13.4658,-8.06775,-1148.09,11.4024,-0.398513,41.9261,,,,,,,,,,,,,
386,0,13.6535,-8.05588,-1148.43,11.2561,-0.201065,40.7531,,,,,,,,,,,,,
386,1,13.3796,-8.05533,-1148.47,11.1016,0.0132178,41.9614,,,,,,,,,,,,,
386,2,12.9697,-8.23871,-1149.76,11.2175,-0.108792,43.1915,,,,,,,,,,,,,
386,3,13.1547,-8.00145,-1149.78,11.2238,-0.176018,41.4079,,,,,,,,,,,,,
386,4,13.5142,-8.15328,-1148.43,11.1746,0.0344788,41.3797,,,,,,,,,,,,,
386,5,13.6343,-8.38958,-1148.88,11.3038,0.0447018,42.1798,,,,,,,,,,,,,
386,6,13.5496,-8.488,-1149.81,11.3423,-0.0948503,41.0388,,,,,,,,,,,,,
386,7,13.429,-8.59349,-1149.81,11.5453,-0.101695,40.7761,,,,,,,,,,,,,
386,8,13.4696,-8.4077,-1149.99,11.779,-0.00416042,41.4405,,,,,,,,,,,,,
386,9,13.5189,-8.4412,-1149.84,11.7188,0.236177,41.3548,,,,,,,,,,,,,
387,0,13.6041,-8.3907,-1149.79,11.8809,0.135125,41.8519,,,,,,,,,,,,,
387,1,13.5507,-8.36799,-1150.1,11.9121,-0.339513,42.6022,,,,,,,,,,,,,
387,2,13.3857,-8.719,-1149.33,11.907,-0.415828,42.2754,,,,,,,,,,,,,
387,3,13.3463,-8.98203,-1149.09,11.8265,-0.500255,42.3071,,,,,,,,,,,,,
387,4,13.5096,-9.00867,-1150.01,11.7459,-0.558053,42.1171,,,,,,,,,,,,,
387,5,13.6709,-9.33932,-1150.2,11.7975,-0.614539,42.0214,,,,,,,,,,,,,
387,6,13.7703,-9.55109,-1149.5,11.838,-0.673064,42.5399,,,,,,,,,,,,,
387,7,13.7511,-9.1886,-1149.43,11.7821,-0.728978,41.5698,,,,,,,,,,,,,
387,8,13.6296,-9.11042,-1150.09,11.7444,-0.706659,40.7354,,,,,,,,,,,,,
387,9,13.7355,-9.04576,-1150.1,12.0807,-0.52752,40.9662,,,,,,,,,,,,,
388,0,13.7717,-9.09943,-1149.42,12.0003,-0.576119,41.4414,,,,,,,,,,,,,
388,1,13.7037,-9.18143,-1148.93,11.6353,-0.621179,42.0313,,,,,,,,,,,,,
388,2,13.4011,-9.45807,-1148.86,11.7226,-0.842133,42.024,,,,,,,,,,,,,
388,3,13.2887,-9.85501,-1147.98,11.6918,-0.99544,41.348,,,,,,,,,,,,,
388,4,13.1354,-9.82899,-1148.25,11.6527,-0.924094,42.1163,,,,,,,,,,,,,
388,5,12.9425,-9.69939,-1148.9,11.7524,-0.898238,42.5406,,,,,,,,,,,,,
388,6,13.0194,-9.34271,-1148.44,11.879,-1.00524,42.4974,,,,,,,,,,,,,
388,7,13.2544,-9.42666,-1147.91,11.9852,-1.01936,42.0369,,,,,,,,,,,,,
388,8,13.3377,-9.9254,-1147.4,11.9771,-0.964551,40.495,,,,,,,,,,,,,
388,9,13.293,-10.023,-1147.24,12.309,-1.03567,40.2485,,,,,,,,,,,,,
389,0,13.27,-9.9217,-1146.36,12.7092,-1.05369,40.557,,,,,,,,,,,,,
389,1,13.2469,-9.88666,-1146.85,12.767,-1.2498,40.7883,,,,,,,,,,,,,
389,2,13.1799,-10.0847,-1147.55,12.844,-1.20694,41.1814,,,,,,,,,,,,,
389,3,13.2398,-10.1204,-1146.99,12.6691,-0.916917,41.7576,,,,,,,,,,,,,
389,4,13.1742,-10.0913,-1145.5,12.58,-0.978913,42.0154,,,,,,,,,,,,,
389,5,12.8443,-10.06,-1144.14,12.9004,-1.03169,41.6958,,,,,,,,,,,,,
389,6,12.9288,-9.95306,-1145.48,13.0047,-1.04612,41.9824,,,,,,,,,,,,,
389,7,13.0041,-9.82756,-1145.09,13.1509,-0.882729,41.2262,,,,,,,,,,,,,
389,8,12.5884,-9.70144,-1144.33,12.9778,-0.592511,41.7942,,,,,,,,,,,,,
389,9,12.6422,-9.85673,-1144.74,12.675,-0.633662,42.576,,,,,,,,,,,,,
390,0,12.9753,-10.1025,-1144.03,12.511,-0.83794,42.2928,,,,,,,,,,,,,
390,1,12.8944,-10.4242,-1142.89,12.4405,-0.876769,42.8894,,,,,,,,,,,,,
390,2,12.7303,-10.5219,-1142.53,12.3742,-1.10026,42.1968,,,,,,,,,,,,,
390,3,12.5064,-10.3971,-1143.58,12.1324,-1.17047,42.6297,,,,,,,,,,,,,
390,4,12.5514,-10.3472,-1143.67,12.0618,-0.974967,43.1041,,,,,,,,,,,,,
390,5,12.8319,-10.2512,-1142.36,12.2348,-1.40804,41.9227,,,,,,,,,,,,,
390,6,12.715,-10.266,-1142.03,12.3636,-1.46138,42.0313,,,,,,,,,,,,,
390,7,12.4941,-10.1559,-1141.51,12.2515,-1.10827,42.9511,,,,,,,,,,,,,
390,8,12.6699,-10.1934,-1139.65,12.0654,-1.18077,42.8195,,,,,,,,,,,,,
390,9,12.7837,-10.3799,-1139.42,12.103,-1.38077,42.09,,,,,,,,,,,,,
391,0,12.6835,-10.3225,-1139.95,12.1119,-1.142,41.7179,,,,,,,,,,,,,
391,1,12.7039,-10.3266,-1140.36,12.3193,-1.02407,41.7059,,,,,,,,,,,,,
391,2,12.6647,-10.2523,-1140.02,12.3746,-1.19114,42.388,,,,,,,,,,,,,
391,3,12.7487,-10.5524,-1138.09,12.2607,-0.937618,42.3028,,,,,,,,,,,,,
391,4,12.8159,-10.6404,-1137.97,12.0163,-1.02867,42.1121,,,,,,,,,,,,,
391,5,12.6264,-10.4328,-1138.09,11.9703,-1.15079,42.7951,,,,,,,,,,,,,
391,6,12.7019,-10.4027,-1137.83,12.1622,-0.801367,41.6954,,,,,,,,,,,,,
391,7,12.6794,-10.1714,-1138.15,12.2729,-0.787552,40.2955,,,,,,,,,,,,,
391,8,12.3958,-10.0107,-1137,12.2843,-0.711418,41.7633,,,,,,,,,,,,,
391,9,12.3267,-10.2757,-1136.47,11.9728,-0.734568,42.1858,,,,,,,,,,,,,
392,0,12.2831,-10.3949,-1137.37,11.6639,-0.656052,41.119,,,,,,,,,,,,,
392,1,12.3137,-10.1612,-1138.2,11.7809,-0.422663,42.6484,,,,,,,,,,,,,
392,2,12.4158,-10.3422,-1137.66,11.852,-0.300906,41.66,,,,,,,,,,,,,
392,3,12.3817,-10.2065,-1136.37,11.4249,-0.264494,39.7312,,,,,,,,,,,,,
392,4,12.3535,-10.0847,-1136.32,11.1304,-0.387158,40.8293,,,,,,,,,,,,,
392,5,12.1385,-10.3009,-1136.77,11.1949,-0.730499,42.4815,,,,,,,,,,,,,
392,6,12.2974,-10.243,-1136.7,11.2677,-0.537803,42.6385,,,,,,,,,,,,,
392,7,12.43,-10.1828,-1136.85,11.352,-0.184547,41.9074,,,,,,,,,,,,,
392,8,12.2,-10.0679,-1136.67,11.365,-0.194363,41.7036,,,,,,,,,,,,,
392,9,12.3168,-9.92976,-1136.23,11.3093,-0.121387,41.4665,,,,,,,,,,,,,
393,0,12.2506,-9.83752,-1135.69,11.2944,-0.121174,41.6661,,,,,,,,,,,,,
393,1,12.3265,-9.76202,-1134.75,11.3068,-0.291363,42.1717,,,,,,,,,,,,,
393,2,12.1804,-9.93521,-1134.58,11.5343,-0.572895,41.6472,,,,,,,,,,,,,
393,3,12.1752,-9.9151,-1135.18,11.5743,-0.457441,41.5133,,,,,,,,,,,,,
393,4,12.2657,-9.86849,-1135.32,11.4724,-0.4044,41.5512,,,,,,,,,,,,,
393,5,12.1452,-9.88564,-1134.38,11.5402,-0.412764,40.9297,,,,,,,,,,,,,
393,6,12.3991,-9.8697,-1134.46,11.6751,-0.443621,40.7119,,,,,,,,,,,,,
393,7,12.4237,-9.73307,-1134.88,11.7948,-0.633852,41.2372,,,,,,,,,,,,,
393,8,12.1491,-9.57789,-1135.25,11.5195,-0.337581,41.8705,,,,,,,,,,,,,
393,9,12.257,-9.56211,-1134.76,11.26,-0.125008,41.4917,,,,,,,,,,,,,
394,0,12.4158,-9.65918,-1134.76,11.4649,-0.159718,41.389,,,,,,,,,,,,,
394,1,12.4955,-9.76387,-1134.86,11.6751,-0.76804,41.9932,,,,,,,,,,,,,
394,2,12.3439,-9.84616,-1134.85,11.775,-1.03954,41.5526,,,,,,,,,,,,,
394,3,12.1752,-9.84072,-1134.96,11.6253,-0.799456,41.1803,,,,,,,,,,,,,
394,4,12.2079,-9.69881,-1133.93,11.5168,-0.925303,42.1655,,,,,,,,,,,,,
394,5,12.384,-9.41264,-1134.14,11.5901,-0.83541,42.5837,,,,,,,,,,,,,
394,6,12.4048,-9.5905,-1133.92,11.591,-0.891586,41.2055,,,,,,,,,,,,,
394,7,12.3271,-9.88687,-1133.69,11.7831,-1.10236,41.0578,,,,,,,,,,,,,
394,8,12.2697,-9.88841,-1134.13,12.1531,-1.04541,41.1935,,,,,,,,,,,,,
394,9,12.1895,-9.91565,-1133.8,12.2184,-0.937764,42.2338,,,,,,,,,,,,,
395,0,12.263,-9.88523,-1134.83,11.9038,-1.0097,42.9437,,,,,,,,,,,,,
395,1,12.2077,-9.77048,-1135.38,11.8106,-1.16398,42.3144,,,,,,,,,,,,,
395,2,12.1723,-9.74209,-1135.05,12.1923,-1.11821,41.868,,,,,,,,,,,,,
395,3,12.2775,-9.44517,-1135.65,12.1866,-0.938939,41.6522,,,,,,,,,,,,,
395,4,12.2125,-9.36319,-1136.12,11.8018,-0.841089,42.3532,,,,,,,,,,,,,
395,5,12.2668,-9.65181,-1136.15,11.791,-0.647808,41.8275,,,,,,,,,,,,,
395,6,12.4312,-9.77273,-1136.1,11.9509,-0.814482,41.1929,,,,,,,,,,,,,
395,7,12.1888,-10.0113,-1136,12.0503,-1.05763,41.0706,,,,,,,,,,,,,
395,8,12.0198,-10.0099,-1136.66,12.0708,-0.785087,40.5997,,,,,,,,,,,,,
395,9,12.2167,-9.77429,-1137.09,12.244,-0.756193,40.9065,,,,,,,,,,,,,
396,0,12.0682,-9.67634,-1137.61,12.3958,-1.01769,42.0771,,,,,,,,,,,,,
396,1,11.7408,-9.76946,-1138.34,12.244,-1.10828,41.8162,,,,,,,,,,,,,
396,2,11.9327,-9.71117,-1138.54,12.1813,-1.39759,42.4536,,,,,,,,,,,,,
396,3,12.3006,-9.8622,-1138.65,12.026,-1.46873,42.9207,,,,,,,,,,,,,
396,4,12.6105,-10.1557,-1137.62,11.7936,-1.51652,42.9219,,,,,,,,,,,,,
396,5,12.6296,-10.2713,-1137.97,12.0577,-1.36927,42.9338,,,,,,,,,,,,,
396,6,12.4816,-10.3359,-1139.24,12.3434,-1.17016,42.244,,,,,,,,,,,,,
396,7,12.4577,-10.5197,-1139.58,12.2698,-1.25619,41.927,,,,,,,,,,,,,
396,8,12.5623,-10.396,-1139.2,12.1186,-1.31553,40.9476,,,,,,,,,,,,,
396,9,12.5367,-10.3514,-1139.95,11.9946,-1.22419,41.1136,,,,,,,,,,,,,
397,0,12.3606,-10.4526,-1141.15,11.8634,-1.17425,41.9824,,,,,,,,,,,,,
397,1,12.6586,-10.7292,-1140.85,12.1236,-1.002,42.3131,,,,,,,,,,,,,
397,2,13.0493,-10.8532,-1141.01,12.2861,-0.846204,41.5409,,,,,,,,,,,,,
397,3,12.8654,-10.7088,-1141.35,12.3161,-1.15238,40.1056,,,,,,,,,,,,,
397,4,12.7841,-10.8771,-1140.96,12.6335,-1.25458,41.3324,,,,,,,,,,,,,
397,5,13.0074,-11.0626,-1141.72,12.7024,-0.817866,41.968,,,,,,,,,,,,,
397,6,12.8374,-11.1204,-1142.67,12.5119,-0.67933,40.7385,,,,,,,,,,,,,
397,7,12.786,-11.1709,-1142.62,12.4415,-0.909082,41.2082,,,,,,,,,,,,,
397,8,12.8806,-11.3243,-1141.57,12.3317,-0.92703,41.816,,,,,,,,,,,,,
397,9,12.5956,-11.5773,-1141.43,12.127,-0.847348,41.5392,,,,,,,,,,,,,
398,0,12.8175,-11.8962,-1142.88,12.0039,-1.02502,41.527,,,,,,,,,,,,,
398,1,13.1712,-11.8501,-1143.39,11.7508,-1.04933,41.2105,,,,,,,,,,,,,
398,2,13.0341,-11.874,-1143.5,11.4747,-1.02884,41.6335,,,,,,,,,,,,,
398,3,12.9247,-12.0009,-1144.88,11.6901,-1.25963,42.3694,,,,,,,,,,,,,
398,4,12.7162,-12.0441,-1144.86,11.9551,-1.08368,41.2393,,,,,,,,,,,,,
398,5,12.6546,-12.0502,-1143.32,11.7928,-0.888817,41.3573,,,,,,,,,,,,,
398,6,12.7474,-12.1059,-1144.27,11.5449,-0.890965,41.7767,,,,,,,,,,,,,
398,7,12.7058,-12.4205,-1145.79,11.8191,-0.757864,41.3991,,,,,,,,,,,,,
398,8,12.7185,-12.6231,-1146.01,12.1829,-0.719907,41.5683,,,,,,,,,,,,,
398,9,12.9287,-12.5751,-1145.68,12.1478,-0.642034,41.496,,,,,,,,,,,,,
399,0,12.9336,-12.6556,-1146.35,12.1323,-0.497131,41.9805,,,,,,,,,,,,,
399,1,13.2934,-12.8604,-1146.42,12.1255,-0.382954,41.8979,,,,,,,,,,,,,
399,2,13.418,-12.9009,-1145.24,11.8961,-0.315975,41.3881,,,,,,,,,,,,,
399,3,13.296,-12.9543,-1145.63,12.1076,-0.0715052,42.385,,,,,,,,,,,,,
399,4,12.9517,-12.9752,-1146.56,12.3996,-0.250464,43.226,,,,,,,,,,,,,
399,5,13.0848,-12.8253,-1146.69,12.2776,-0.465093,41.1713,,,,,,,,,,,,,
399,6,13.2572,-12.9895,-1146.17,12.0668,-0.392341,40.9935,,,,,,,,,,,,,
399,7,13.2761,-13.1469,-1146.52,11.9863,-0.411754,42.4055,,,,,,,,,,,,,
399,8,13.3123,-13.2638,-1146.77,11.9748,-0.436928,42.2861,,,,,,,,,,,,,
399,9,13.022,-13.1524,-1146.23,11.7051,-0.334183,41.8823,,,,,,,,,,,,,
400,0,12.6204,-12.9126,-1145.46,11.848,-0.313046,42.4719,,,,,,,,,,,,,
400,1,12.441,-13.1898,-1145.73,11.7326,-0.586739,42.069,,,,,,,,,,,,,
400,2,13.0219,-13.1825,-1146.39,11.571,-0.574828,40.7396,,,,,,,,,,,,,
400,3,13.1635,-13.2003,-1146.37,11.6081,-0.349124,41.4488,,,,,,,,,,,,,
400,4,13.1547,-13.5713,-1146.43,11.5911,-0.579846,42.1901,,,,,,,,,,,,,
400,5,12.9516,-13.4705,-1147.08,11.8646,-0.661882,42.4593,,,,,,,,,,,,,
400,6,13.0252,-13.2065,-1145.99,11.9684,-0.330649,42.9072,,,,,,,,,,,,,
400,7,13.1172,-13.5914,-1145.43,11.9879,-0.270312,42.1063,,,,,,,,,,,,,
400,8,12.9448,-14.0299,-1145.94,11.843,-0.368495,41.3742,,,,,,,,,,,,,
400,9,13.175,-13.8177,-1145.51,11.8387,-0.287486,41.8223,,,,,,,,,,,,,
401,0,13.433,-13.5498,-1144.91,12.0093,-0.138551,42.9439,,,,,,,,,,,,,
401,1,13.238,-13.5612,-1145.38,11.932,-0.261418,42.9897,,,,,,,,,,,,,
401,2,13.1467,-13.5457,-1145.58,11.6769,-0.586503,42.2881,,,,,,,,,,,,,
401,3,13.168,-13.7699,-1145.88,11.8736,-0.612179,42.4583,,,,,,,,,,,,,
401,4,13.048,-14.0458,-1146.31,11.8165,-0.49983,43.1533,,,,,,,,,,,,,
401,5,13.2457,-14.0059,-1145.56,11.7108,-0.513697,42.3994,,,,,,,,,,,,,
401,6,13.2483,-13.9686,-1145.87,11.8689,-0.64919,41.5399,,,,,,,,,,,,,
401,7,13.1224,-14.1167,-1145.37,11.9033,-0.730427,41.6067,,,,,,,,,,,,,
401,8,13.2473,-14.0228,-1144.88,11.8135,-0.384533,41.3903,,,,,,,,,,,,,
401,9,13.2755,-13.9608,-1145.22,11.4852,-0.5277,41.1494,,,,,,,,,,,,,
402,0,12.9644,-13.7422,-1144.56,11.7179,-0.900549,41.2793,,,,,,,,,,,,,
402,1,13.13,-13.7306,-1143.71,12.1206,-0.898045,40.9199,,,,,,,,,,,,,
402,2,13.1019,-13.9917,-1143.12,11.9907,-0.897891,41.6259,,,,,,,,,,,,,
402,3,13.0853,-14.0259,-1143.44,11.8662,-1.04405,42.6992,,,,,,,,,,,,,
402,4,13.1923,-13.7061,-1143.61,11.8451,-1.05149,42.6172,,,,,,,,,,,,,
402,5,12.9684,-13.5696,-1143.58,11.7567,-0.852481,42.3556,,,,,,,,,,,,,
402,6,12.8885,-13.8558,-1142.5,11.7866,-0.852322,42.3241,,,,,,,,,,,,,
402,7,12.8121,-13.7859,-1142.13,12.0155,-0.766748,42.2737,,,,,,,,,,,,,
402,8,12.8526,-13.7563,-1142.76,12.2029,-0.686382,42.1434,,,,,,,,,,,,,
402,9,13.088,-13.9244,-1143.54,12.3199,-0.648242,41.7664,,,,,,,,,,,,,
403,0,13.1043,-13.8413,-1144.4,12.0982,-0.596925,41.084,,,,,,,,,,,,,
403,1,12.9943,-13.7682,-1143.06,12.0657,-0.579364,41.6552,,,,,,,,,,,,,
403,2,12.9421,-13.7105,-1142.64,12.333,-0.862399,41.6849,,,,,,,,,,,,,
403,3,12.7319,-13.6721,-1141.24,12.1715,-1.1396,41.1498,,,,,,,,,,,,,
403,4,13.0977,-13.6201,-1141.07,12.1795,-1.07249,41.4434,,,,,,,,,,,,,
403,5,13.1953,-13.4502,-1142.23,12.1338,-1.11107,40.9535,,,,,,,,,,,,,
403,6,13.1617,-13.2805,-1142.13,11.8545,-1.03874,40.5298,,,,,,,,,,,,,
403,7,13.3048,-13.2468,-1140.93,11.7082,-1.07952,41.8683,,,,,,,,,,,,,
403,8,13.0197,-13.4239,-1140.5,11.62,-1.02441,42.6661,,,,,,,,,,,,,
403,9,12.9647,-13.4869,-1140.88,11.7121,-0.942475,41.2467,,,,,,,,,,,,,
404,0,12.7453,-13.6868,-1140.3,11.8085,-1.07607,40.9391,,,,,,,,,,,,,
404,1,12.6741,-13.7335,-1139.58,11.6214,-1.19847,41.1349,,,,,,,,,,,,,
404,2,12.7822,-13.4211,-1139.34,11.7342,-1.20191,41.0369,,,,,,,,,,,,,
404,3,12.828,-13.2154,-1139.1,11.8758,-1.29974,41.8691,,,,,,,,,,,,,
404,4,12.9042,-13.4464,-1139.3,11.7757,-1.34628,42.0805,,,,,,,,,,,,,
404,5,12.7098,-13.6174,-1140.16,12.1087,-1.13548,41.5752,,,,,,,,,,,,,
404,6,12.7694,-13.4537,-1139.41,12.5084,-0.886168,41.329,,,,,,,,,,,,,
404,7,12.7375,-13.2758,-1139.42,12.5911,-0.85454,42.1922,,,,,,,,,,,,,
404,8,12.7404,-13.1295,-1139.37,12.6292,-0.966425,42.7973,,,,,,,,,,,,,
404,9,12.7373,-13.1658,-1139.08,12.3255,-0.999274,41.8846,,,,,,,,,,,,,
405,0,12.7457,-13.4675,-1138.91,12.0492,-0.835349,41.5548,,,,,,,,,,,,,
405,1,12.6613,-13.6615,-1138.63,12.0485,-0.67101,41.7691,,,,,,,,,,,,,
405,2,12.416,-13.2809,-1138.74,12.0082,-0.898371,41.247,,,,,,,,,,,,,
405,3,12.462,-13.0589,-1137.96,12.1455,-0.918918,40.7924,,,,,,,,,,,,,
405,4,12.809,-13.262,-1137.61,12.3919,-0.859639,40.2522,,,,,,,,,,,,,
405,5,12.8382,-13.2269,-1137.75,12.2709,-0.820858,41.2781,,,,,,,,,,,,,
405,6,12.6732,-13.0469,-1137.53,12.0532,-0.833066,42.7293,,,,,,,,,,,,,
405,7,12.461,-12.9131,-1137.66,12.0239,-0.944531,43.2532,,,,,,,,,,,,,
405,8,12.2797,-12.7696,-1137.45,11.8415,-1.0271,42.8947,,,,,,,,,,,,,
405,9,12.4977,-12.9018,-1136.02,11.6316,-0.956121,43.268,,,,,,,,,,,,,
406,0,12.7441,-12.8712,-1136.35,11.9735,-1.16192,43.7119,,,,,,,,,,,,,
406,1,12.639,-12.6234,-1136.54,12.3047,-1.21968,42.9308,,,,,,,,,,,,,
406,2,12.758,-12.6852,-1135.82,11.8227,-1.17439,42.0978,,,,,,,,,,,,,
406,3,12.5114,-12.7344,-1135.54,11.6017,-0.96803,42.0449,,,,,,,,,,,,,
406,4,12.2872,-12.7653,-1136.27,12.1485,-0.877455,42.6631,,,,,,,,,,,,,
406,5,12.2813,-12.6968,-1136.44,12.2419,-0.933281,42.2456,,,,,,,,,,,,,
406,6,12.4344,-13.0424,-1136.21,11.9954,-0.779913,42.0745,,,,,,,,,,,,,
406,7,12.71,-13.1991,-1136.61,11.8606,-0.764015,42.4076,,,,,,,,,,,,,
406,8,12.6493,-12.9166,-1137.83,11.5787,-0.674668,42.1076,,,,,,,,,,,,,
406,9,12.4197,-12.8718,-1136.91,11.5909,-0.623463,42.5348,,,,,,,,,,,,,
407,0,12.5708,-12.972,-1136.51,11.6589,-0.603277,41.8525,,,,,,,,,,,,,
407,1,12.821,-13.0736,-1138.29,11.3184,-0.830479,41.5884,,,,,,,,,,,,,
407,2,12.8224,-12.996,-1138.42,11.5865,-1.02601,42.3062,,,,,,,,,,,,,
407,3,12.9162,-12.9413,-1138.73,11.6973,-0.690937,42.5361,,,,,,,,,,,,,
407,4,13.0565,-13.0898,-1138.83,11.669,-0.585084,42.0143,,,,,,,,,,,,,
407,5,12.937,-13.0463,-1138.48,11.5444,-0.825196,41.8644,,,,,,,,,,,,,
407,6,12.9585,-13.2903,-1138.52,11.7305,-0.87705,42.8882,,,,,,,,,,,,,
407,7,12.8592,-13.4472,-1138.48,11.6871,-0.78882,43.5311,,,,,,,,,,,,,
407,8,12.8812,-13.4208,-1137.85,11.4019,-0.717482,42.1844,,,,,,,,,,,,,
407,9,12.7261,-13.7698,-1137.57,11.6799,-0.654176,41.5508,,,,,,,,,,,,,
408,0,12.642,-14.0169,-1138.58,11.7081,-0.659474,42.581,,,,,,,,,,,,,
408,1,12.7972,-13.8085,-1138.27,11.6752,-0.761187,42.3108,,,,,,,,,,,,,
408,2,12.8764,-14.0173,-1138.42,11.9195,-0.573319,41.9442,,,,,,,,,,,,,
408,3,12.7779,-14.1023,-1138.58,11.7765,-0.264256,41.853,,,,,,,,,,,,,
408,4,12.5592,-13.9067,-1138.31,11.8501,-0.266004,41.9894,,,,,,,,,,,,,
408,5,12.4537,-14.1272,-1138.02,11.8985,-0.453634,42.3113,,,,,,,,,,,,,
408,6,12.3536,-14.3889,-1137.32,11.9379,-0.48821,42.0257,,,,,,,,,,,,,
408,7,12.6082,-14.3977,-1137.38,11.9945,-0.436539,42.4378,,,,,,,,,,,,,
408,8,12.5954,-14.4516,-1136.18,11.8799,-0.519744,42.7423,,,,,,,,,,,,,
408,9,12.5225,-14.6106,-1136.12,11.8734,-0.743447,43.8024,,,,,,,,,,,,,
409,0,12.4437,-14.758,-1136.9,11.5247,-0.731589,44.2507,,,,,,,,,,,,,
409,1,12.3355,-14.7382,-1136.05,11.6546,-0.446813,43.3882,,,,,,,,,,,,,
409,2,12.3132,-14.9814,-1135.35,11.9169,-0.448814,42.2941,,,,,,,,,,,,,
409,3,12.0784,-15.224,-1136.83,11.7751,-0.536565,41.3968,,,,,,,,,,,,,
409,4,11.9576,-15.0974,-1137.27,11.9405,-0.464914,40.8224,,,,,,,,,,,,,
409,5,11.9269,-15.3339,-1136.97,11.7206,-0.667135,41.7727,,,,,,,,,,,,,
409,6,12.1711,-15.8781,-1137.26,11.8325,-0.717478,41.7665,,,,,,,,,,,,,
409,7,12.024,-15.966,-1136.9,12.1033,-0.47938,40.9919,,,,,,,,,,,,,
409,8,11.7039,-16.1108,-1137.33,11.837,-0.57115,42.3831,,,,,,,,,,,,,
409,9,11.8158,-16.1982,-1138,11.656,-0.746889,42.5551,,,,,,,,,,,,,
410,0,11.7753,-16.48,-1136.44,11.9095,-1.08363,42.0804,,,,,,,,,,,,,
410,1,11.4137,-16.6019,-1134.85,12.1674,-1.10383,41.7404,,,,,,,,,,,,,
410,2,11.4235,-16.8135,-1136.73,12.2038,-0.995312,41.283,,,,,,,,,,,,,
410,3,11.6092,-17.2449,-1137.52,12.0951,-1.27637,41.5688,,,,,,,,,,,,,
410,4,11.6949,-17.3738,-1136.53,11.7435,-1.21905,42.2427,,,,,,,,,,,,,
410,5,11.6092,-17.303,-1135.85,11.6929,-0.866308,42.9033,,,,,,,,,,,,,
410,6,11.5142,-17.6092,-1136.39,11.7785,-0.858412,42.5489,,,,,,,,,,,,,
410,7,11.5499,-17.6799,-1136.71,11.8521,-0.95441,41.6656,,,,,,,,,,,,,
410,8,11.5629,-17.6937,-1135.4,12.0642,-0.808294,42.7231,,,,,,,,,,,,,
410,9,11.6268,-17.9353,-1134.67,11.9762,-0.963628,43.1753,,,,,,,,,,,,,
411,0,11.8678,-17.9788,-1134.32,11.9589,-0.929777,42.7179,,,,,,,,,,,,,
411,1,11.9058,-18.191,-1134.18,12.1455,-0.86187,42.4399,,,,,,,,,,,,,
411,2,11.9211,-18.3498,-1135.1,12.3632,-1.13449,41.698,,,,,,,,,,,,,
411,3,12.0386,-18.5302,-1134.18,12.4449,-0.847273,41.4667,,,,,,,,,,,,,
411,4,11.9361,-18.549,-1132.77,12.1613,-0.805713,41.7588,,,,,,,,,,,,,
411,5,11.7811,-18.5113,-1133.68,12.0245,-1.28331,41.2645,,,,,,,,,,,,,
411,6,12.018,-18.8719,-1134.91,11.9869,-1.56739,41.5864,,,,,,,,,,,,,
411,7,12.3568,-19.1783,-1135.13,12.1272,-1.35472,42.1432,,,,,,,,,,,,,
411,8,12.3943,-19.1239,-1134.09,12.1949,-1.18882,41.1379,,,,,,,,,,,,,
